"Id",Channel,XY,Z,Time,"Tags","Shape","Name",red intensity measurements / TotalIntensity,red intensity measurements / MinIntensity,red intensity measurements / MedianIntensity,red intensity measurements / MeanIntensity,red intensity measurements / MaxIntensity,red intensity measurements / 75thPercentileIntensity,red intensity measurements / 25thPercentileIntensity,green intensity measurements / TotalIntensity,green intensity measurements / MinIntensity,green intensity measurements / MedianIntensity,green intensity measurements / MeanIntensity,green intensity measurements / MaxIntensity,green intensity measurements / 75thPercentileIntensity,green intensity measurements / 25thPercentileIntensity,green red Colony two color intensity / Channel 2 / MedianIntensity,green red Colony two color intensity / Channel 2 / MeanColonyIntensity,green red Colony two color intensity / Channel 2 / 75thPercentileIntensity,green red Colony two color intensity / Channel 2 / 40thPercentileIntensity,green red Colony two color intensity / Channel 2 / 25thPercentileIntensity,green red Colony two color intensity / Channel 1 / MedianIntensity,green red Colony two color intensity / Channel 1 / MeanColonyIntensity,green red Colony two color intensity / Channel 1 / 75thPercentileIntensity,green red Colony two color intensity / Channel 1 / 40thPercentileIntensity,green red Colony two color intensity / Channel 1 / 25thPercentileIntensity,red 90 / 90.0thPercentileIntensity,colony Blob Parent and child / parentId,colony Blob Parent and child / childId,colony Blob Parent and child / annotationId,colony Blob Blob metrics / Perimeter,colony Blob Blob metrics / Centroid / y,colony Blob Blob metrics / Centroid / x,colony Blob Blob metrics / Area,red annulus / TotalIntensity,red annulus / MinIntensity,red annulus / MedianIntensity,red annulus / MeanIntensity,red annulus / MaxIntensity,red annulus / 75thPercentileIntensity,red annulus / 25thPercentileIntensity,green annulus / TotalIntensity,green annulus / MinIntensity,green annulus / MedianIntensity,green annulus / MeanIntensity,green annulus / MaxIntensity,green annulus / 75thPercentileIntensity,green annulus / 25thPercentileIntensity,green 90 / 90.0thPercentileIntensity
"663e304940dcff8796f213c7",0,1,1,24,"green blob, colony","polygon","",14477889,27,43,56.008607549885106,1355,61,36,106150625,266,363,410.65024720109557,6372,440,323,43,72.59934623138089,61,39,36,363,485.68137529398587,440,346,323,88,-,-,-,3046.6416845955546,1444.3566769297217,6203.988606837669,258445.83301831418,948398,27,34,36.90551793913923,124,38,32,8421216,267,315,327.69927620826525,694,358,286,555
"663e304940dcff8796f213c8",0,1,1,24,"green blob, colony","polygon","",24699418,21,44,59.41973695922555,1776,63,34,172421608,231,355,414.79708523685457,6503,435,299,44,81.44599909644157,63,39,34,355,516.6457032253493,435,333,299,97,-,-,-,4137.200923967822,931.1072281889386,4790.148292996304,415711.1982444781,1556735,21,38,45.23025742344122,411,47,30,12265866,230,340,356.3793945028764,2153,380,270,567
"663e304940dcff8796f213c9",0,1,1,24,"green blob, colony","polygon","",21001383,25,57,65.77814492789938,1137,74,46,137629159,243,402,431.06640962678057,2274,474,350,57,82.40232434350604,74,53,46,402,499.61717641057487,474,380,350,98,-,-,-,3150.5044692976708,1148.5527154223437,5314.423230638157,319318.9223859759,1334882,24,42,49.81088846598754,408,54,34,9685185,244,332,361.4009851113847,1309,386,304,560
"663e304940dcff8796f213ca",0,1,1,23,"green blob, colony","polygon","",17566682,20,43,53.722711536814806,2171,58,33,135988546,243,367,415.8823748883751,8248,440,315,43,71.61202755727945,58,38,33,367,505.74311068013714,440,344,315,83,-,-,-,4541.111753364961,963.547753286091,4767.510630096016,326945.48624378466,1554667,21,36,42.72823965920022,432,43,27,12792071,241,342,351.57540195135357,1848,376,271,566
"663e304940dcff8796f213cb",0,1,1,23,"green blob, colony","polygon","",16794257,22,51,55.70160594884313,807,65,39,124959403,242,396,414.4535495383146,2044,466,337,51,70.71991713811525,65,46,39,396,487.48468145420185,466,373,337,82,-,-,-,3464.977900756882,1231.767908775374,5296.33435289945,301483.3756396516,1167514,22,32,40.120756013745705,422,46,27,9703416,241,308,333.45072164948454,1480,375,258,537
"663e304940dcff8796f213cc",0,1,1,23,"green blob, colony","polygon","",9624325,26,40,51.490658805653936,749,55,34,77558876,283,371,414.94417753619314,2651,442,336,40,65.88839755327852,55,37,34,371,482.171728289243,442,357,336,80,-,-,-,2469.62621402821,1470.2245522121164,6209.175816303657,186895.55424972135,797479,26,34,37.63291019772545,147,38,32,7546132,281,343,356.1007975083762,822,381,314,553
"663e304940dcff8796f213cd",0,1,1,22,"green blob, colony","polygon","",16145950,21,41,52.06238089556859,881,55,32,135136540,268,384,435.74580736279006,4700,457,333,41,68.3631855036568,55,37,32,384,521.8396382924037,457,364,333,79,-,-,-,4428.593736604321,982.0904006311288,4820.9799409595435,310137.9129069426,1296860,20,34,36.306270996640535,188,38,27,12731878,268,356,356.43555431131017,954,384,296,591
"663e304940dcff8796f213ce",0,1,1,22,"green blob, colony","polygon","",14408351,22,49,52.23748114739834,650,61,38,116821637,262,406.5,423.5368822147456,2253,469,357,49,64.46066812109777,61,45,38,406.5,484.9993907112954,469,386,357,76,-,-,-,3355.344961349082,1214.1241436558323,5329.839836232522,275813.1732522221,1072881,21,34,38.32812946556159,272,43,28,9956559,261,341,355.69301943412404,2573,380,301,535
"663e304940dcff8796f213cf",0,1,1,22,"green blob, colony","polygon","",7096016,25,38,47.321600768240714,413,52,33,63129955,304,386,420.9982794608977,1719,453,351,38,59.33203508899647,52,35,33,386,480.50482291704583,453,372,351,71,-,-,-,2838.9161151913067,1493.03651457544,6210.237939745643,150065.3895241122,923753,25,33,38.97527530483946,487,37,31,9073026,302,364,382.8119488629172,1983,394,333,543
"663e304940dcff8796f213d0",0,1,1,21,"green blob, colony","polygon","",16654425,22,40,49.4503267605132,1148,53,32,141276990,273,374,419.4797069992963,3923,443,324,40,64.25786374273504,53,37,32,374,502.3437249365517,443,356,324,75,-,-,-,3447.6674366398647,868.3013066204031,4699.515760229158,336696.6672090471,1290189,22,36,44.41728922091782,440,44,30,11036410,272,361,379.9500809033635,1896,394,300,561
"663e304940dcff8796f213d1",0,1,1,21,"green blob, colony","polygon","",12048597,24,50,54.734007177576885,710,63,41,93722859,273,405,425.7614091673102,2625,465,360,50,67.38544098223112,63,46,41,405,487.3210526753005,465,386,360,78,-,-,-,2616.7651590228925,1123.171898497118,5233.07033592137,220121.5692886382,938033,24,39,42.63786363636363,205,48,33,8093334,275,353,367.8788181818182,1283,394,328,536
"663e304940dcff8796f213d2",0,1,1,21,"green blob, colony","polygon","",7096008,27,39,47.70553830018959,494,51,35,62306194,309,385,418.8764336519974,1818,447,352,39,58.96759974099716,51,37,35,385,477.4117771579419,447,370,352,70,-,-,-,2143.61247315767,1398.9602820382008,6133.527103513272,148746.08761801408,709524,28,36,39.154792781855306,155,40,34,6912735,304,371,381.476463771315,816,403,338,543
"663e304940dcff8796f213d3",0,1,1,20,"green blob, colony","polygon","",14628652,22,39,47.87003543952538,1127,51,31,128109892,279,379,419.2201079220265,6272,442,326,39,61.645689953363,51,36,31,379,495.87619723517696,442,359,326,72,-,-,-,4082.3844542639226,899.7980262082776,4740.501829690258,305584.864688421,1405596,22,37,41.489934470747976,312,42,29,12904840,278,370,380.9209516500384,1277,398,306,554
"663e304a40dcff8796f213d4",0,1,1,20,"green blob, colony","polygon","",9856132,24,49,53.4086115897736,2111,60,40,78607591,286,405,425.96043719044985,8198,460,366,49,64.77719457721217,60,45,40,405,478.71966298175136,460,389,366,75,-,-,-,2215.739406978587,1132.3455547800966,5270.21864167085,184529.5506736429,713020,20,35,38.14777165480713,355,43,30,6638574,284,343,355.1748970092558,653,375,326,527
"663e304a40dcff8796f213d5",0,1,1,20,"green blob, colony","polygon","",5308634,28,37,43.869020171719924,382,47,34,49927503,318,386,412.5864838733669,1863,441,358,37,51.88981261351722,47,36,34,386,457.598337295669,441,372,358,62,-,-,-,1901.265975519385,1450.9806459205945,6178.857687251886,121040.74758994736,654152,27,36,41.250599066717115,423,40,33,6257794,318,373,394.6143271534872,1631,409,344,516
"663e304a40dcff8796f213d6",0,1,1,19,"green blob, colony","polygon","",5027387,27,36,40.58861474867191,290,44,33,51110010,329,392,412.6367247420516,1123,435,369,36,46.60820684145544,44,35,33,392,449.68285278524223,435,381,369,55,-,-,-,1791.6330361115888,1430.3235664747313,6180.076826496213,123868.71492494376,572387,27,35,37.187305093555096,118,38,33,6056860,327,384,393.50701663201664,724,415,355,501
"663e304a40dcff8796f213d7",0,1,1,19,"green blob, colony","polygon","",8128741,24,46,50.721891165037036,587,56,38,67954643,294,406,424.02482824891894,2447,454,369,46,61.30549080404644,56,43,38,406,471.8068793986103,454,391,369,72,-,-,-,2033.9795337498708,1121.4539359358566,5256.6936839861255,160268.1296591295,674996,24,35,38.347687762754234,122,42,30,6454151,294,356,366.6714577888876,810,384,334,519
"663e304a40dcff8796f213d8",0,1,1,19,"green blob, colony","polygon","",9096249,24,40,47.61411948220539,524,50,33,81481358,296,390,426.51241356567436,2870,445,346,40,59.42312246278755,50,38,33,390,492.48087693579913,445,374,346,68,-,-,-,2466.741136675376,977.8963124542196,4847.203861555416,191024.0952303196,848001,24,36,41.47312564190346,284,42,30,8147489,297,367,398.4686751112633,2144,403,324,542
"663e304a40dcff8796f213d9",0,1,1,18,"green blob, colony","polygon","",6545111,24,45,48.897388199082584,358,55,37,57893707,312,416,432.51383597053507,1527,461,383,45,58.872607180811706,55,42,37,416,476.7935213958056,461,403,383,68,-,-,-,1878.1853566966915,1156.4438298236298,5270.112325770462,133803.01665950837,541703,24,32,34.20705986360192,92,37,29,5801142,311,361,366.3262187421066,702,379,346,517
"663e304a40dcff8796f213da",0,1,1,18,"green blob, colony","polygon","",3728629,27,35,39.29091234799469,189,42,33,40531624,352,407,427.10725199688085,1228,445,387,35,44.666267783539425,42,34,33,407,461.3283567914601,445,397,387,52,-,-,-,1808.9435002286136,1467.7883829358896,6199.821204919045,94914.82419709946,558379,27,34,36.526394976123505,120,37,32,6281059,345,401,410.8758422188788,766,429,375,509
"663e304a40dcff8796f213db",0,1,1,18,"green blob, colony","polygon","",8380826,24,38,43.12033916618217,724,46,32,82154018,314,395,422.6921212807228,5643,437,361,38,52.535420361663995,46,35,32,395,476.2472152623331,437,381,361,58,-,-,-,2559.06361196615,1006.0750497468143,4880.236793592192,194307.78357073446,798621,23,34,36.48837209302326,113,39,29,8351113,313,377,381.5558550737881,777,408,340,504
"663e304a40dcff8796f213dc",0,1,1,17,"green blob, colony","polygon","",561848,30,43,47.8209209294408,168,53,36,6092349,406,496,518.5419184611457,970,559,452,43,56.826468806783765,53,40,36,496,570.7448516050878,559,479,452,69,-,-,-,882.8336699680276,1361.7590951660168,6264.853330976392,11757.18575623982,276990,29,34,36.68741721854305,83,38,33,3457824,405,449.5,457.9899337748344,710,470,429,638
"663e304a40dcff8796f213dd",0,1,1,17,"green blob, colony","polygon","",4747317,24,45,48.81308930132127,413,54,37,44365465,339,440,456.1767004267133,1231,484,405,45,58.66050528249885,54,42,37,440,499.95279742765274,484,426,405,68,-,-,-,1728.161334349186,1109.9284347910127,5240.698004281324,97226.72390952086,507704,23,32,35.31116984281541,137,39,29,5705324,335,386,396.80929197384893,780,413,372,540
"663e304a40dcff8796f213df",0,1,1,17,"green blob, colony","polygon","",6254889,23,36,40.55322583782312,433,44,31,67150588,338,411,435.3671120793055,2344,454,381,36,48.626547761159095,44,34,31,411,482.26029305058165,454,398,381,53,-,-,-,2028.2093790442027,966.1902729486497,4864.004751253876,154208.49692954143,586843,24,32,34.114812231135915,135,36,28,6958474,336,388,404.51540518544357,1015,417,358,512
"663e304a40dcff8796f213e0",0,1,1,16,"green blob, colony","polygon","",5476435,23,34,37.55072304770263,241,41,30,66437418,370,438,455.5469175334782,1609,476,411,34,43.96161960601526,41,32,30,438,492.98948801609305,476,427,411,49,-,-,-,2057.060152572562,948.211324807762,4855.476329599595,145832.80265186608,562797,22,30,32.163504400502916,153,35,27,7419168,367,418,424.00091439021605,1286,448,387,520
"663e304a40dcff8796f213e2",0,1,1,16,"green blob, colony","polygon","",4524708,22,40,43.907889374090246,316,49,34,48029844,364,453,466.08291120815136,1304,488,424,40,52.40972438897556,49,38,34,453,504.0972092217022,488,441,424,59,-,-,-,1653.1493231754232,1122.4350957675474,5251.999668485481,103053.29384181695,425466,22,29,30.16419709322935,91,32,27,5745790,362,408,407.3583835519319,669,420,385,537
"663e304a40dcff8796f213e4",0,1,1,16,"green blob, colony","polygon","",1088127,29,37,42.76556359063041,544,45,34,13600680,444,502,534.5338783210187,3056,552,485,37,50.71431755702504,45,35,34,502,580.8377294004013,552,493,485,56,-,-,-,1064.5935431967446,1352.4844061509982,6291.95473277009,25422.57316530659,316913,29,34,34.76448003510311,101,35,33,4452793,443,488,488.4590829311101,744,501,468,621
"663e304a40dcff8796f213e5",0,1,1,15,"green blob, colony","polygon","",610927,30,42,47.69886008744535,204,52,36,6066774,375,447,473.6706745783885,1075,511,407,42,57.441095890410956,52,39,36,447,529.4083633741889,511,427,407,65,-,-,-,709.729028797828,1381.466165254074,6283.592339216822,12799.725590554193,237318,29,36,38.166291412029594,125,38,34,2583820,372,408,415.5387584432293,641,420,395,582
"663e304a40dcff8796f213e6",0,1,1,15,"green blob, colony","polygon","",3893219,23,40,43.51472577093742,323,48,33,34713455,304,372,387.99422146218245,1120,405,347,40,52.61825947677523,48,37,33,372,425.5273933221077,405,362,347,59,-,-,-,1543.5163837676348,1112.7566152039306,5231.125894662778,89452.41488557203,403343,24,29,30.39739241841887,81,32,28,4469792,302,335,336.85974828547745,685,345,322,455
"663e304a40dcff8796f213e7",0,1,1,15,"green blob, colony","polygon","",3757483,25,36,38.485788616553826,295,43,31,37344863,309,373,382.502463306464,895,405,344,36,44.64596006717671,43,34,31,373,415.8235118492256,405,361,344,50,-,-,-,1736.8165664076942,926.4352914619794,4833.313482290463,97653.31206527846,510792,25,32,34.515305088181634,85,37,29,5311755,309,350,358.9266166632881,736,382,331,441
"663e304a40dcff8796f213e8",0,1,1,14,"green blob, colony","polygon","",372129,31,47,52.19932669378594,196,57,37,3655761,400,496,512.8013746668537,979,553,433,47,63.83737986848761,57,43,37,496,573.304248861912,553,471,433,72,-,-,-,643.3722496825862,1368.5836998921675,6276.661271799464,7127.143577897611,208969,30,35,37.13024164889836,108,38,34,2436542,394,423,432.93212508884153,603,439,414,624
"663e304a40dcff8796f213e9",0,1,1,14,"green blob, colony","polygon","",2969729,23,39,42.1590976845871,248,46,32,28153182,321,384,399.6703908235261,1024,416,359,39,50.949670117610246,46,36,32,384,436.114846011422,416,374,359,57,-,-,-,1390.6072840672882,1102.2026735558254,5218.987064948984,70466.12057761932,362894,23,29,30.25377240516882,87,32,27,4236586,317,350,353.1959983326386,697,361,335,462
"663e304a40dcff8796f213ea",0,1,1,14,"green blob, colony","polygon","",3479640,24,34,38.001856604597826,309,40,30,36444385,327,381,398.0165456233277,1659,409,356,34,44.525799489896016,40,32,30,381,431.4335491465568,409,371,356,47,-,-,-,1794.5181134644256,921.8313388250401,4863.15762301987,91558.30373253052,501220,24,30,32.61240158761142,146,35,28,5684997,323,360,369.9002537575639,691,389,343,445
"663e304a40dcff8796f213eb",0,1,1,13,"green blob, colony","polygon","",195851,31,55,69.30325548478415,668,67,40,1751279,433,570.5,619.7024062278839,2845,643,474,55,90.39510703363915,67,49,40,570.5,720.6525993883793,643,533,474,109.5,-,-,-,366.4048238102605,1374.556107753339,6297.0913985946945,2825.886417163486,120740,30,34,35.84916864608076,96,36,33,1532320,426,448,454.96437054631826,792,457,442,811.5
"663e304a40dcff8796f213ec",0,1,1,13,"green blob, colony","polygon","",1984411,23,39,43.06914812805209,240,46,33,19813097,345,414,430.01838307107977,1040,445,389,39,51.687526940710846,46,37,33,414,465.01728124142795,445,404,389,59,-,-,-,1384.8371293616124,1099.153734316399,5227.38195479314,46061.11623263154,359011,23,29,30.668973176148985,121,32,27,4454513,344,376,380.53246198530667,654,389,364,495
"663e304a40dcff8796f213ed",0,1,1,13,"green blob, colony","polygon","",2821240,23,33,36.57867441136811,415,40,29,32333878,352,401,419.22360232341043,3307,432,381,33,42.648220598633046,40,31,29,401,451.58305444261134,432,392,381,47,-,-,-,1485.8148367108995,935.1205062133436,4825.1812451523265,77114.65305393562,410489,24,30,31.917347018116786,109,34,28,5037646,352,383,391.69940129072387,710,405,370,474
"663e304a40dcff8796f213ee",0,1,1,12,"green blob, colony","polygon","",110525,31,58,71.8628088426528,177,95,45,971776,466,599,631.8439531859558,993,716,537,58,93.86342592592592,95,52.80000000000007,45,599,709.2708333333334,716,576,537,125,-,-,-,227.92111087409967,1396.7537199123383,6266.496673012311,1527.3936893946832,78105,29,34,35.84442404772832,62,37,33,1068995,462,487,490.58972005507115,577,494,481,812
"663e304a40dcff8796f213ef",0,1,1,12,"green blob, colony","polygon","",1719260,23,36,39.367558160835316,203,42,31,19728457,379,438,451.74155065030226,984,463,418,36,46.68362354892206,42,34,31,438,480.1343698175788,463,430,418,54,-,-,-,1445.4237537711845,1092.7699661100319,5231.2985343218015,43647.25154639478,347133,22,27,28.30273134936812,66,29,26,5046314,378,410,411.4401956787607,555,418,399,508
"663e304a40dcff8796f213f0",0,1,1,12,"green blob, colony","polygon","",1448885,23,37,39.37508492540153,229,43,32,17372313,390,459,472.11221023453,1435,485,433,37,45.79133858267716,43,35,32,459,504.94527073004764,485,449,433,51,-,-,-,1508.8954555335952,934.0702077808568,4862.904298024618,36811.436465112056,390843,23,29,31.17764837268666,87,33,28,5377853,390,422,428.9927409061902,576,441,413,526
"663e304a40dcff8796f213f1",0,1,1,11,"green blob, colony","polygon","",149395,30,43,57.13001912045889,197,54,35,1278168,385,443,488.7831739961759,936,505.5,403,43,74.24244505494505,54,40,35,443,553.8756868131868,505.5,424,403,115,-,-,-,314.4734314592001,1404.0251375557646,6262.962174600869,2609.4709625353453,104271,30,34,35.93073742246727,75,36,33,1183110,380,399,407.68780151619575,611,407,392,679.5999999999999
"663e304a40dcff8796f213f2",0,1,1,11,"green blob, colony","polygon","",983526,21,38,40.40448607345329,269,43,31,9234705,312,367,379.3733053980774,1169,393,344,38,48.386796057155955,43,35,31,367,411.11133185604035,393,358,344,55,-,-,-,1110.7547808421289,1112.2628003384689,5258.110134308288,24340.49589216592,276672,23,28,29.414416330002126,69,31,27,3190223,308,335,339.1689347225175,475,347,327,435
"663e304a40dcff8796f213f3",0,1,1,11,"green blob, colony","polygon","",1855984,22,32,36.26810489701802,213,39,29,19035740,321,354,371.98069332082696,962,384,340,32,42.60205770199295,39,30,29,354,398.97194042736885,384,348,340,49,-,-,-,1454.078985829694,914.421481721817,4821.1797237197625,51140.636662893885,391958,23,30,32.78885728626401,156,34,28,4250592,320,345,355.57905303664046,671,366,335,423
"663e304a40dcff8796f213f4",0,1,1,10,"green blob, colony","polygon","",99309,29,49,59.57348530293941,165,64,38,852759,409,484,511.5530893821236,857,530,432,49,77.94269662921349,64,45,38,484,575.9696629213483,530,465,432,114.40000000000009,-,-,-,222.15095616842564,1438.4030419479905,6277.148080998832,1683.4625268668944,83889,29,35,37.135458167330675,67,39,33,979242,400,423,433.4847277556441,595,437,417,690
"663e304a40dcff8796f213f5",0,1,1,10,"green blob, colony","polygon","",815862,22,31,36.65477581094438,487,39,27,8542661,329,361,383.80182406325815,2748,390,347,31,45.03520586480266,39,29,27,361,417.0202028812548,390,354,347,49,-,-,-,1029.9726149626972,1159.117069913606,5262.693167826812,22269.982648367986,244861,23,27,29.813831730183853,84,30,26,2927625,328,350,356.4623158407403,565,358,341,425
"663e304a40dcff8796f213f6",0,1,1,10,"green blob, colony","polygon","",1149904,24,34,37.54543376759069,185,42,29,12128254,343,383,395.9987592647011,928,415,364,34,44.75985267034991,42,32,29,383,424.0710865561694,415,375,364,50,-,-,-,900.1441340850477,937.5077810055343,4850.218300937515,30645.676926043216,266578,25,31,34.11543383670335,307,35,28,2992920,342,373,383.0202201177374,944,387,359,447
"663e304a40dcff8796f213f7",0,1,1,9,"green blob, colony","polygon","",189819,28,36,40.387021276595746,176,43,33,2228833,428,456,474.21978723404254,749,490,443,36,46.8286282306163,43,34,33,456,501.04771371769385,490,449,443,52,-,-,-,392.37051998579136,1438.5739481338153,6263.337928841402,4721.602562992596,137717,28,34,37.51484609098338,165,37,32,1693430,424,451,461.29937346772,656,464,442,529.1000000000004
"663e304a40dcff8796f213f8",0,1,1,9,"green blob, colony","polygon","",617930,22,29,35.10965909090909,171,37,27,7160173,354,385,406.82801136363634,1006,416,371,29,42.37596818086665,37,28,27,385,436.9004605400879,416,377,371,47,-,-,-,784.7410399715823,1158.878446873907,5299.035157496634,17598.322113366426,201732,23,27,29.588149017307128,85,30,26,2619972,354,374,384.27280727486067,637,388,365,454
